Observer	STREET	TB_number (in the street)	DATE	Real name of the street	TB_tree	TB_soil/grill	TB_taxa
CESCO	BERY	52	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Stellaria media
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Stellaria media
CESCO	BERY	62	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Stellaria media
CESCO	BERY	70	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Stellaria media
CESCO	BERY	71	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Stellaria media
CESCO	BERY	83	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Stellaria media
CESCO	BERY	86	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Stellaria media
CESCO	BERY	90	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Stellaria media
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	5	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	6	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	39	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	45	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	49	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	52	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Taraxacum officinale
CESCO	BERY	54	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	55	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	58	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	60	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	62	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	63	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	64	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	67	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	68	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	70	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	73	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	75	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	76	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	77	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	78	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	80	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	81	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	82	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	83	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	84	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	85	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	86	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	87	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	88	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	89	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	90	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	92	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	93	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Taraxacum officinale
CESCO	BERY	95	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	96	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	97	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	98	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	99	19/06/2012	boulevard de Bercy	Platanus x acerifolia	grill	Taraxacum officinale
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Torilis japonica
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Trifolium repens
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Triticum aestivum
CESCO	BERY	6	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	15	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	21	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	25	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	37	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica dioica
CESCO	BERY	1	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	4	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	5	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	7	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	8	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	12	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	14	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	16	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	17	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	18	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	22	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	24	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	27	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	29	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	31	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	38	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	43	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	48	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Urtica urens
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica
CESCO	BERY	51	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica
CESCO	BERY	13	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica arvensis
CESCO	BERY	3	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica persica
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica persica
CESCO	BERY	11	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica persica
CESCO	BERY	19	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica persica
CESCO	BERY	33	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Veronica persica
CESCO	BERY	85	19/06/2012	boulevard de Bercy	Platanus x acerifolia	soil	Veronica persica
CESCO	BERY	20	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Vicia
CESCO	BERY	22	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Vicia sativa
CESCO	BERY	23	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Vicia sativa
CESCO	BERY	47	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Viola
CESCO	BERY	9	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Vulpia myuros
CESCO	BERY	19	19/06/2012	boulevard de Bercy	Tilia sp.	grill	Vulpia myuros
CESCO	TERR	34	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	36	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	37	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Agrostis capillaris
CESCO	TERR	38	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	39	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	41	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	42	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	43	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Agrostis capillaris
CESCO	TERR	44	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Agrostis capillaris
CESCO	TERR	45	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Agrostis capillaris
CESCO	TERR	3	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	5	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	6	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	9	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	11	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	19	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Alopecurus myosuroides
CESCO	TERR	20	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Alopecurus myosuroides
CESCO	TERR	24	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	25	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	27	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Alopecurus myosuroides
CESCO	TERR	29	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	31	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	34	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	35	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	36	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	39	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	40	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	42	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	43	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Alopecurus myosuroides
CESCO	TERR	45	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Alopecurus myosuroides
CESCO	TERR	2	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	10	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	12	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	13	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	14	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	15	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	19	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	22	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	24	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	25	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	26	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	27	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	28	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	29	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	30	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	32	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	33	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	34	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	35	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	36	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	37	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	38	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	39	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	40	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	41	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	43	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	44	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Anagallis arvensis
CESCO	TERR	45	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Anagallis arvensis
CESCO	TERR	1	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	2	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	3	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	5	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	8	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	9	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	10	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	11	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	12	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	17	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Apera spica-venti
CESCO	TERR	24	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	26	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	29	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	30	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Apera spica-venti
CESCO	TERR	32	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	33	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apera spica-venti
CESCO	TERR	3	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	6	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	8	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	23	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Apiaceae
CESCO	TERR	24	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	27	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Apiaceae
CESCO	TERR	29	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	32	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	33	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Apiaceae
CESCO	TERR	2	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	3	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	6	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	9	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	34	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	36	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	40	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	44	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Artemisia vulgaris
CESCO	TERR	45	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Artemisia vulgaris
CESCO	TERR	44	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Brassicaceae
CESCO	TERR	45	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Brassicaceae
CESCO	TERR	41	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus
CESCO	TERR	11	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	38	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	40	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	41	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	42	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Bromus sterilis
CESCO	TERR	26	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Calystegia sepium
CESCO	TERR	39	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Calystegia sepium
CESCO	TERR	41	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Calystegia sepium
CESCO	TERR	1	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	2	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	7	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	8	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	9	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	12	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	14	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	18	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Capsella bursa-pastoris
CESCO	TERR	30	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Capsella bursa-pastoris
CESCO	TERR	32	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	33	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	36	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	37	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Capsella bursa-pastoris
CESCO	TERR	39	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Capsella bursa-pastoris
CESCO	TERR	43	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	grill	Capsella bursa-pastoris
CESCO	TERR	8	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Caryophyllaceae
CESCO	TERR	35	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chaenorrhinum minus
CESCO	TERR	1	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	2	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	3	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	4	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	5	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	5	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	6	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	8	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	9	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	11	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	12	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	13	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
CESCO	TERR	14	27/06/2012	avenue des Terroirs de France	Platanus x acerifolia	soil	Chenopodium album
